,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
251637,611692,4,591415,-440928000,0.333333,,,,,,
251638,609913,4,591415,-440928000,0.333333,,,,,,
251641,609913,4,470012,-241862400,0.5,,,,,,
251642,611692,4,470012,-241862400,0.5,,,,,,
251648,609913,4,560567,-558086400,0.5,,,,,,
251649,611692,4,560567,-558086400,0.5,,,,,,
251650,609913,4,611742,-214300800,0.333333,,,,,,
251651,611692,4,611742,-214300800,0.333333,,,,,,
251652,542647,4,611742,-214300800,0.333333,,,,,,
251653,611692,4,657560,-757411200,0.333333,,,,,,
251654,594034,4,657560,-757411200,0.333333,,,,,,
251655,640468,4,657560,-757411200,0.333333,,,,,,
251656,470085,4,579269,-660038400,0.166667,,,,,,
251657,484189,4,579269,-660038400,0.166667,,,,,,
251658,600971,4,579269,-685755382,0.166667,,,,,,
251659,540660,4,579269,-660038400,0.166667,,,,,,
251660,611692,4,579269,-660038400,0.166667,,,,,,
251661,609913,4,579269,-660038400,0.166667,,,,,,
251662,534223,4,494359,-194601600,0.25,,,,,,
251663,491177,4,494359,-194601600,0.25,,,,,,
251664,611692,4,494359,-194601600,0.25,,,,,,
251665,609913,4,494359,-194601600,0.25,,,,,,
251669,589215,4,476668,-283334400,0.14285699999999998,,,,,,
251670,611692,4,476668,-283334400,0.14285699999999998,,,,,,
251671,571949,4,476668,-283334400,0.14285699999999998,,,,,,
251672,634341,4,476668,-283334400,0.14285699999999998,,,,,,
251673,609913,4,476668,-283334400,0.14285699999999998,,,,,,
251674,599358,4,476668,-283334400,0.14285699999999998,,,,,,
251675,623349,4,476668,-283334400,0.14285699999999998,,,,,,
251676,622975,4,600705,-342000000,0.333333,,,,,,
251677,611692,4,600705,-342000000,0.333333,,,,,,
251678,609913,4,600705,-342000000,0.333333,,,,,,
251680,580390,4,590443,-347184000,0.333333,,,,,,
251681,611692,4,590443,-347184000,0.333333,,,,,,
251682,639763,4,590443,-347184000,0.333333,,,,,,
251685,640468,4,458603,-841564800,0.333333,,,,,,
251686,611692,4,458603,-841564800,0.333333,,,,,,
251687,593475,4,458603,-841564800,0.333333,,,,,,
251688,551683,4,655961,-465465600,0.25,,,,,,
251689,640468,4,655961,-465465600,0.25,,,,,,
251690,611692,4,655961,-465465600,0.25,,,,,,
251691,609913,4,655961,-465465600,0.25,,,,,,
251695,468944,4,537441,-394531200,0.14285699999999998,,,,,,
251696,609913,4,537441,-394531200,0.14285699999999998,,,,,,
251697,611692,4,537441,-394531200,0.14285699999999998,,,,,,
251698,491177,4,537441,-394531200,0.14285699999999998,,,,,,
251699,544139,4,537441,-394531200,0.14285699999999998,,,,,,
251700,534223,4,537441,-394531200,0.14285699999999998,,,,,,
251701,490072,4,537441,-394531200,0.14285699999999998,,,,,,
251702,611692,4,589867,-451728000,0.25,,,,,,
251703,637704,4,589867,-451728000,0.25,,,,,,
251704,593475,4,589867,-451728000,0.25,,,,,,
251705,493899,4,589867,-451728000,0.25,,,,,,
251706,609913,4,587798,-367056000,0.333333,,,,,,
251707,611692,4,587798,-367056000,0.333333,,,,,,
251708,542647,4,587798,-367056000,0.333333,,,,,,
251711,647765,4,539939,-565257600,0.25,,,,,,
251712,640468,4,539939,-565257600,0.25,,,,,,
251713,611692,4,539939,-565257600,0.25,,,,,,
251714,593475,4,539939,-565257600,0.25,,,,,,
251715,622975,4,614853,-554544000,0.333333,,,,,,
251716,611692,4,614853,-554544000,0.333333,,,,,,
251717,609913,4,614853,-554544000,0.333333,,,,,,
251718,551683,4,471180,-552297600,0.25,,,,,,
251719,493298,4,471180,-552297600,0.25,,,,,,
251720,611692,4,471180,-552297600,0.25,,,,,,
251721,609913,4,471180,-552297600,0.25,,,,,,
251726,593475,4,501727,-210412800,0.2,,,,,,
251727,609913,4,501727,-210412800,0.2,,,,,,
251728,611692,4,501727,-210412800,0.2,,,,,,
251729,640468,4,501727,-210412800,0.2,,,,,,
251730,568153,4,501727,-210412800,0.2,,,,,,
251731,572055,4,536086,-125568000,0.25,,,,,,
251732,623349,4,536086,-125568000,0.25,,,,,,
251733,611692,4,536086,-125568000,0.25,,,,,,
251734,599358,4,536086,-125568000,0.25,,,,,,
251735,640468,4,510778,-728467200,0.333333,,,,,,
251736,611692,4,510778,-728467200,0.333333,,,,,,
251737,593475,4,510778,-728467200,0.333333,,,,,,
251738,639763,4,485491,-244627200,0.166667,,,,,,
251739,623349,4,485491,-244627200,0.166667,,,,,,
251740,599358,4,485491,-244627200,0.166667,,,,,,
251741,560807,4,485491,-244627200,0.166667,,,,,,
251742,611692,4,485491,-244627200,0.166667,,,,,,
251743,609913,4,485491,-244627200,0.166667,,,,,,
251744,582859,4,501835,-294566400,0.2,,,,,,
251745,564031,4,501835,-294566400,0.2,,,,,,
251746,609913,4,501835,-294566400,0.2,,,,,,
251747,611692,4,501835,-294566400,0.2,,,,,,
251748,523888,4,501835,-294566400,0.2,,,,,,
251749,655297,4,636282,-123580800,0.2,,,,,,
251750,515029,4,636282,-123580800,0.2,,,,,,
251751,567909,4,636282,-123580800,0.2,,,,,,
251752,611692,4,636282,-123580800,0.2,,,,,,
251753,523888,4,636282,-123580800,0.2,,,,,,
251758,640468,4,566737,-199008000,0.333333,,,,,,
251759,611692,4,566737,-199008000,0.333333,,,,,,
251760,593475,4,566737,-199008000,0.333333,,,,,,
251761,546088,4,476006,-265622400,0.14285699999999998,,,,,,
251762,611692,4,476006,-265622400,0.14285699999999998,,,,,,
251763,605923,4,476006,-265622400,0.14285699999999998,,,,,,
251764,560807,4,476006,-265622400,0.14285699999999998,,,,,,
251765,615376,4,476006,-265622400,0.14285699999999998,,,,,,
251766,609913,4,476006,-265622400,0.14285699999999998,,,,,,
251767,599358,4,476006,-265622400,0.14285699999999998,,,,,,
251776,551683,4,593280,-710064000,0.333333,,,,,,
251777,611692,4,593280,-710064000,0.333333,,,,,,
251778,609913,4,593280,-710064000,0.333333,,,,,,
251779,633328,4,616718,-720604800,0.333333,,,,,,
251780,611692,4,616718,-720604800,0.333333,,,,,,
251781,609913,4,616718,-720604800,0.333333,,,,,,
251782,539681,4,577541,-459676800,0.333333,,,,,,
251783,611692,4,577541,-459676800,0.333333,,,,,,
251784,609913,4,577541,-459676800,0.333333,,,,,,
251785,551683,4,470239,-775814400,0.333333,,,,,,
251786,611692,4,470239,-775814400,0.333333,,,,,,
251787,609913,4,470239,-775814400,0.333333,,,,,,
251792,491165,4,546009,-857289600,0.25,,,,,,
251793,640468,4,546009,-857289600,0.25,,,,,,
251794,611692,4,546009,-857289600,0.25,,,,,,
251795,593475,4,546009,-857289600,0.25,,,,,,
251796,572055,4,526055,-192009600,0.25,,,,,,
251797,623349,4,526055,-192009600,0.25,,,,,,
251798,611692,4,526055,-192009600,0.25,,,,,,
251799,599358,4,526055,-192009600,0.25,,,,,,
251800,551683,4,491826,-662630400,0.166667,,,,,,
251801,458686,4,491826,-662630400,0.166667,,,,,,
251802,609193,4,491826,-662630400,0.166667,,,,,,
251803,528347,4,491826,-662630400,0.166667,,,,,,
251804,611692,4,491826,-662630400,0.166667,,,,,,
251805,472291,4,491826,-662630400,0.166667,,,,,,
251806,572055,4,496356,-110534400,0.25,,,,,,
251807,623349,4,496356,-110534400,0.25,,,,,,
251808,611692,4,496356,-110534400,0.25,,,,,,
251809,599358,4,496356,-110534400,0.25,,,,,,
251814,593475,4,558715,-153043200,0.25,,,,,,
251815,628719,4,558715,-153043200,0.25,,,,,,
251816,611692,4,558715,-153043200,0.25,,,,,,
251817,568153,4,558715,-153043200,0.25,,,,,,
251818,609913,4,505563,-741686400,0.5,,,,,,
251819,611692,4,505563,-741686400,0.5,,,,,,
251820,614803,4,495714,-157017600,0.2,,,,,,
251821,466544,4,495714,-157017600,0.2,,,,,,
251822,476570,4,495714,-157017600,0.2,,,,,,
251823,611692,4,495714,-157017600,0.2,,,,,,
251824,609913,4,495714,-157017600,0.2,,,,,,
251830,582859,4,521571,-252144000,0.2,,,,,,
251831,599358,4,521571,-252144000,0.2,,,,,,
251832,609913,4,521571,-252144000,0.2,,,,,,
251833,611692,4,521571,-252144000,0.2,,,,,,
251834,523888,4,521571,-252144000,0.2,,,,,,
251835,502911,4,624617,-284025600,0.25,,,,,,
251836,599358,4,624617,-284025600,0.25,,,,,,
251837,611692,4,624617,-284025600,0.25,,,,,,
251838,609913,4,624617,-284025600,0.25,,,,,,
251845,623349,4,541904,-252403200,0.25,,,,,,
251846,599358,4,541904,-252403200,0.25,,,,,,
251847,611692,4,541904,-252403200,0.25,,,,,,
251848,609913,4,541904,-252403200,0.25,,,,,,
251850,593475,4,508807,-278928000,0.2,,,,,,
251851,609913,4,508807,-278928000,0.2,,,,,,
251852,611692,4,508807,-278928000,0.2,,,,,,
251853,640468,4,508807,-278928000,0.2,,,,,,
251854,568153,4,508807,-278928000,0.2,,,,,,
251859,572055,4,614315,-78912000,0.166667,,,,,,
251860,599358,4,614315,-78912000,0.166667,,,,,,
251861,651028,4,614315,-78912000,0.166667,,,,,,
251862,615376,4,614315,-78912000,0.166667,,,,,,
251863,611692,4,614315,-78912000,0.166667,,,,,,
251864,560807,4,614315,-78912000,0.166667,,,,,,
251871,609913,4,524218,-804758400,0.5,,,,,,
251872,611692,4,524218,-804758400,0.5,,,,,,
251873,519099,4,464222,-429350400,0.333333,,,,,,
251874,611692,4,464222,-429350400,0.333333,,,,,,
251875,609913,4,464222,-429350400,0.333333,,,,,,
251876,498951,4,503767,-142070400,0.25,,,,,,
251877,572055,4,503767,-142070400,0.25,,,,,,
251878,611692,4,503767,-142070400,0.25,,,,,,
251879,599358,4,503767,-142070400,0.25,,,,,,
251880,609913,4,470534,-408268800,0.5,,,,,,
251881,611692,4,470534,-408268800,0.5,,,,,,
251882,542647,4,652441,-536486400,0.5,,,,,,
251883,611692,4,652441,-536486400,0.5,,,,,,
251884,623349,4,511362,-171014400,0.166667,,,,,,
251885,599358,4,511362,-171014400,0.166667,,,,,,
251886,560807,4,511362,-171014400,0.166667,,,,,,
251887,604905,4,511362,-171014400,0.166667,,,,,,
251888,611692,4,511362,-171014400,0.166667,,,,,,
251889,609913,4,511362,-171014400,0.166667,,,,,,
252458,577086,4,478701,-844243200,0.166667,,,,,,
252459,567650,4,478701,-844243200,0.166667,,,,,,
252460,518149,4,478701,-844243200,0.166667,,,,,,
252461,561636,4,478701,-844243200,0.166667,,,,,,
252462,521256,4,478701,-844243200,0.166667,,,,,,
252463,557415,4,478701,-844243200,0.166667,,,,,,
254538,536304,4,590689,-1577865600,0.333333,,,,,,
254539,560370,4,590689,-1577865600,0.333333,,,,,,
254540,518149,4,590689,-1577865600,0.333333,,,,,,
254541,536304,4,469524,-1514793600,0.333333,,,,,,
254542,560370,4,469524,-1514793600,0.333333,,,,,,
254543,518149,4,469524,-1514793600,0.333333,,,,,,
254544,536304,4,506654,-1577865600,0.333333,,,,,,
254545,560370,4,506654,-1577865600,0.333333,,,,,,
254546,518149,4,506654,-1577865600,0.333333,,,,,,
258305,625251,4,638090,-803116800,0.166667,,,,,,
258306,567650,4,638090,-803116800,0.166667,,,,,,
258307,565398,4,638090,-803116800,0.166667,,,,,,
258308,487674,4,638090,-803116800,0.166667,,,,,,
258309,459547,4,638090,-803116800,0.166667,,,,,,
258310,518149,4,638090,-803116800,0.166667,,,,,,
258488,589864,4,590291,-782553600,0.333333,,,,,,
258489,609913,4,590291,-782553600,0.333333,,,,,,
258490,567650,4,590291,-782553600,0.333333,,,,,,
2734341,615376,0,611692,28267080,1.0,,,,,,
76796211,600971,0,611692,18442247,1.0,,,,,,
